Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
02-May-2023,477.6,+41.8,+9.6%,,,,,,,,,,17.2,,,-0.6,-0.0,0.0,0,-30.6,15.0,
28-Apr-2023,435.8,-3.3,-0.8%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-29.4,17.5,
27-Apr-2023,439.1,-12.3,-2.7%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-29.4,17.5,
26-Apr-2023,451.4,+21.8,+5.1%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-29.7,17.5,
25-Apr-2023,429.6,+14.7,+3.5%,,,,,,,,,,17.0,,,-0.6,-0.1,0.0,0,-29.3,17.5,
24-Apr-2023,414.9,-3.1,-0.7%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-28.9,17.5,
21-Apr-2023,418.0,-11.5,-2.7%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-28.8,17.5,
20-Apr-2023,429.5,+9.4,+2.2%,,,,,,,,,,17.2,,,-0.6,-0.3,0.0,0,-29.4,17.6,
19-Apr-2023,420.1,-2.3,-0.5%,,,,,,,,,,17.0,,,-0.6,-0.1,0.0,0,-29.3,17.6,
18-Apr-2023,422.4,-17.6,-4.0%,,,,,,,,,,17.1,,,-0.6,-0.1,0.0,0,-29.3,17.6,
17-Apr-2023,440.0,+9.0,+2.1%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-30.0,17.7,
14-Apr-2023,431.0,-15.9,-3.6%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-29.6,17.6,
13-Apr-2023,446.9,-19.5,-4.2%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-30.3,17.7,
12-Apr-2023,466.4,-2.2,-0.5%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-31.0,17.8,
11-Apr-2023,468.6,-24.0,-4.9%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-31.2,17.8,
06-Apr-2023,492.6,-15.6,-3.1%,,,,,,,,,,18.0,,,-0.6,-0.1,0.0,0,-32.1,15.2,
05-Apr-2023,508.2,+21.5,+4.4%,,,,,,,,,,18.5,,,-0.6,-0.1,0.0,0,-32.2,17.8,
04-Apr-2023,486.7,-4.7,-1.0%,,,,,,,,,,17.9,,,-0.6,-0.1,0.0,0,-32.0,17.9,
03-Apr-2023,491.4,+3.1,+0.6%,,,,,,,,,,18.0,,,-0.6,-0.1,0.0,0,-32.2,17.9,
31-Mar-2023,488.3,-18.2,-3.6%,,,,,,,,,,18.0,,,-0.6,-0.1,0.0,0,-32.2,18.0,
30-Mar-2023,506.5,-45.7,-8.3%,,,,,,,,513.0,,18.0,,18.5,-0.6,-0.1,0.0,0,-33.0,15.4,256.5
29-Mar-2023,552.2,-41.6,-7.0%,,,,,,,,,,18.5,,,-0.6,-0.1,0.0,0,-34.1,15.4,
28-Mar-2023,593.8,-5.4,-0.9%,,,,,,,,,,18.4,,,-0.7,-0.1,0.0,0,-35.5,15.5,
27-Mar-2023,599.2,-38.6,-6.1%,,,,,,,,,,18.5,,,-0.7,-0.1,0.0,0,-35.6,15.5,
24-Mar-2023,637.8,+68.2,+12.0%,,,,,,,,,,19.4,,,-0.7,-0.1,0.0,0,-36.2,15.5,
23-Mar-2023,569.6,-2.3,-0.4%,,,,,,,,,,18.5,,,-0.7,-0.1,0.0,0,-35.0,15.5,
22-Mar-2023,571.9,-22.2,-3.7%,,,,,,,,,,18.0,,,-0.7,-0.1,0.0,0,-35.6,15.7,
21-Mar-2023,594.1,-59.9,-9.2%,,,,,,,,,,18.5,,,-0.7,-0.1,0.0,0,-35.9,15.6,
20-Mar-2023,654.0,,,,,,,,,,652.3,,19.5,,,-0.7,-0.1,0.0,0,-36.9,15.5,326.2
17-Mar-2023,,,,,,,,,,,,,,,,,,,0,,,
