Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
26-Apr-2023,512.2,+23.6,+4.8%,,,,,,,,,,17.0,,,-0.7,-0.0,0.0,0,-32.4,15.5,
25-Apr-2023,488.6,+16.2,+3.4%,,,,,,,,,,16.6,,,-0.6,-0.0,0.0,0,-32.1,15.6,
24-Apr-2023,472.4,-3.8,-0.8%,,,,,,,,,,17.0,,,-0.6,-0.0,0.0,0,-31.7,15.6,
21-Apr-2023,476.2,-13.1,-2.7%,,,,,,,,,,17.0,,,-0.6,-0.0,0.0,0,-31.6,15.5,
20-Apr-2023,489.3,+10.2,+2.1%,,,,,,,,,,16.9,,,-0.6,-0.3,0.0,0,-32.2,15.6,
19-Apr-2023,479.1,-2.9,-0.6%,,,,,,,,,,16.7,,,-0.6,-0.0,0.0,0,-32.1,15.6,
18-Apr-2023,482.0,-18.7,-3.7%,,,,,,,,,,16.8,,,-0.6,-0.0,0.0,0,-32.1,15.6,
17-Apr-2023,500.7,+10.1,+2.1%,,,,,,,,,,16.9,,,-0.6,-0.0,0.0,0,-32.7,15.7,
14-Apr-2023,490.6,-17.5,-3.4%,,,,,,,,,,17.2,,,-0.6,-0.0,0.0,0,-32.3,15.6,
13-Apr-2023,508.1,-21.2,-4.0%,,,,,,,,,,17.1,,,-0.6,-0.0,0.0,0,-33.1,15.7,
12-Apr-2023,529.3,-2.2,-0.4%,,,,,,,,,,17.2,,,-0.7,-0.0,0.0,0,-33.8,15.8,
11-Apr-2023,531.5,-25.6,-4.6%,,,,,,,,,,17.2,,,-0.7,-0.0,0.0,0,-33.9,15.7,
06-Apr-2023,557.1,-16.8,-2.9%,,,,,,,,,,17.6,,,-0.7,-0.1,0.0,0,-34.8,15.8,
05-Apr-2023,573.9,+23.2,+4.2%,,,,,,,,,,18.2,,,-0.7,-0.1,0.0,0,-34.8,15.7,
04-Apr-2023,550.7,-5.2,-0.9%,,,,,,,,,,17.6,,,-0.7,-0.1,0.0,0,-34.7,15.8,
03-Apr-2023,555.9,+3.8,+0.7%,,,,,,,,,,17.7,,,-0.7,-0.0,0.0,0,-34.9,15.8,
31-Mar-2023,552.1,-20.0,-3.5%,,,,,,,,,,17.7,,,-0.7,-0.1,0.0,0,-34.9,15.9,
30-Mar-2023,572.1,-49.1,-7.9%,,,,,,,,578.2,,17.7,,18.2,-0.7,-0.0,0.0,0,-35.6,16.0,289.1
29-Mar-2023,621.2,-44.5,-6.7%,,,,,,,,,,18.4,,,-0.7,-0.1,0.0,0,-36.6,15.9,
28-Mar-2023,665.7,-5.5,-0.8%,,,,,,,,,,18.5,,,-0.7,-0.1,0.0,0,-38.0,16.0,
27-Mar-2023,671.2,-40.0,-5.6%,,,,,,,,,,18.6,,,-0.7,-0.1,0.0,0,-38.1,16.0,
24-Mar-2023,711.2,+71.6,+11.2%,,,,,,,,,,19.6,,,-0.7,-0.1,0.0,0,-38.6,15.9,
23-Mar-2023,639.6,-2.4,-0.4%,,,,,,,,,,18.5,,,-0.7,-0.1,0.0,0,-37.6,16.0,
22-Mar-2023,642.0,-22.8,-3.4%,,,,,,,,,,18.0,,,-0.7,-0.0,0.0,0,-38.2,16.2,
21-Mar-2023,664.8,-62.0,-8.5%,,,,,,,,,,18.5,,,-0.7,-0.1,0.0,0,-38.5,16.0,
20-Mar-2023,726.8,,,,,,,,,,725.0,,19.6,,,-0.7,-0.1,0.0,0,-39.3,15.9,362.5
17-Mar-2023,,,,,,,,,,,,,,,,,,,0,,,
