Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
11-May-2023,400.1,-7.1,-1.7%,,,,,,,,,,17.7,,,-0.6,-0.1,0.0,0,-26.4,16.5,
10-May-2023,407.2,+11.0,+2.8%,,,,,,,,,,18.1,,,-0.6,-0.2,0.0,0,-26.4,16.5,
09-May-2023,396.2,+10.9,+2.8%,,,,,,,,,,17.7,,,-0.5,-0.1,0.0,0,-25.9,16.5,
08-May-2023,385.3,-10.6,-2.7%,,,,,,,,,,17.7,,,-0.5,-0.1,0.0,0,-25.9,16.5,
05-May-2023,395.9,-34.6,-8.0%,,,,,,,,,,17.8,,,-0.6,-0.1,0.0,0,-26.5,16.6,
04-May-2023,430.5,+24.3,+6.0%,,,,,,,,,,17.9,,,-0.6,-0.1,0.0,0,-27.8,16.8,
03-May-2023,406.2,-14.1,-3.4%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-27.4,16.8,
02-May-2023,420.3,+37.8,+9.9%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-27.9,16.9,
28-Apr-2023,382.5,-3.5,-0.9%,,,,,,,,,,17.6,,,-0.5,-0.1,0.0,0,-26.6,16.8,
27-Apr-2023,386.0,-10.7,-2.7%,,,,,,,,,,17.6,,,-0.5,-0.1,0.0,0,-26.7,16.8,
26-Apr-2023,396.7,+19.8,+5.3%,,,,,,,,,,17.8,,,-0.6,-0.1,0.0,0,-27.0,16.8,
25-Apr-2023,376.9,+12.8,+3.5%,,,,,,,,,,17.4,,,-0.5,-0.1,0.0,0,-26.5,16.8,
24-Apr-2023,364.1,-2.4,-0.7%,,,,,,,,,,17.7,,,-0.5,-0.1,0.0,0,-26.1,16.8,
21-Apr-2023,366.5,-10.0,-2.7%,,,,,,,,,,17.7,,,-0.5,-0.1,0.0,0,-26.1,16.8,
20-Apr-2023,376.5,+8.6,+2.3%,,,,,,,,,,17.6,,,-0.5,-0.3,0.0,0,-26.6,16.9,
19-Apr-2023,367.9,-1.7,-0.5%,,,,,,,,,,17.4,,,-0.5,-0.1,0.0,0,-26.5,16.9,
18-Apr-2023,369.6,-16.2,-4.2%,,,,,,,,,,17.5,,,-0.5,-0.1,0.0,0,-26.5,16.9,
17-Apr-2023,385.8,+7.9,+2.1%,,,,,,,,,,17.6,,,-0.5,-0.1,0.0,0,-27.2,17.0,
14-Apr-2023,377.9,-14.2,-3.6%,,,,,,,,,,17.8,,,-0.5,-0.1,0.0,0,-26.8,16.9,
13-Apr-2023,392.1,-17.9,-4.4%,,,,,,,,,,17.7,,,-0.5,-0.1,0.0,0,-27.6,17.0,
12-Apr-2023,410.0,-2.0,-0.5%,,,,,,,,,,17.8,,,-0.6,-0.1,0.0,0,-28.3,17.1,
11-Apr-2023,412.0,-22.2,-5.1%,,,,,,,,,,17.8,,,-0.6,-0.1,0.0,0,-28.5,17.1,
06-Apr-2023,434.2,-14.4,-3.2%,,,,,,,,,,18.1,,,-0.6,-0.1,0.0,0,-29.4,17.2,
05-Apr-2023,448.6,+19.7,+4.6%,,,,,,,,,,18.6,,,-0.6,-0.2,0.0,0,-29.6,17.2,
04-Apr-2023,428.9,-4.2,-1.0%,,,,,,,,,,18.1,,,-0.6,-0.1,0.0,0,-29.3,17.3,
03-Apr-2023,433.1,+2.5,+0.6%,,,,,,,,,,18.1,,,-0.6,-0.1,0.0,0,-29.5,17.3,
31-Mar-2023,430.6,-16.4,-3.7%,,,,,,,,,,18.2,,,-0.6,-0.1,0.0,0,-29.5,17.4,
30-Mar-2023,447.0,-41.9,-8.6%,,,,,,,,453.8,,18.2,,18.6,-0.6,-0.1,0.0,0,-30.2,17.4,226.9
29-Mar-2023,488.9,-38.6,-7.3%,,,,,,,,,,18.7,,,-0.6,-0.1,0.0,0,-31.4,17.5,
28-Mar-2023,527.5,-5.3,-1.0%,,,,,,,,,,18.7,,,-0.6,-0.1,0.0,0,-32.9,15.0,
27-Mar-2023,532.8,-37.0,-6.5%,,,,,,,,,,18.8,,,-0.6,-0.1,0.0,0,-33.0,15.0,
24-Mar-2023,569.8,+64.5,+12.8%,,,,,,,,,,19.6,,,-0.6,-0.1,0.0,0,-33.7,15.0,
23-Mar-2023,505.3,-2.1,-0.4%,,,,,,,,,,18.8,,,-0.6,-0.1,0.0,0,-32.4,17.6,
22-Mar-2023,507.4,-21.4,-4.0%,,,,,,,,,,18.4,,,-0.6,-0.1,0.0,0,-32.9,15.1,
21-Mar-2023,528.8,-57.4,-9.8%,,,,,,,,,,18.9,,,-0.6,-0.1,0.0,0,-33.3,15.0,
20-Mar-2023,586.2,,,,,,,,,,584.8,,19.8,,,-0.6,-0.1,0.0,0,-34.4,15.0,292.4
17-Mar-2023,,,,,,,,,,,,,,,,,,,0,,,
